anime_id,title,type,source,episodes,status,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,producer,licensor,studio,genre,premiered year
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,TV,Original,12,Finished Airing,"Jan 9, 2018 to Mar 27, 2018",5 min. per ep.,PG - Children,6.1,1010,7084.0,6193,2729,3,Winter 2018,"Pony Canyon, Tsuburaya Productions, Docomo Anime Store, Medicrie",,Studio PuYUKAI,"Comedy, Fantasy, Parody",2018
18191,Boku wa Ou-sama (TV),TV,Picture book,12,Finished Airing,"Apr 6, 2013 to Jun 22, 2013",24 min. per ep.,PG - Children,6.09,23,9733.0,11335,192,0,Spring 2013,,,Graphinica,Kids,2013
11203,Hero Hero-kun,TV,Manga,104,Finished Airing,"Apr 3, 2000 to Jan 2, 2001",5 min. per ep.,PG - Children,6.09,23,10426.0,11924,151,1,Spring 2000,Public &amp; Basic,,"Studio Flag, Studio Bogey","Adventure, Comedy, Game, Kids",2000
1097,Lime-iro Senkitan,TV,Visual novel,13,Finished Airing,"Jan 4, 2003 to Mar 29, 2003",25 min. per ep.,R+ - Mild Nudity,6.09,2325,7119.0,4195,7341,11,Winter 2003,"KSS, Soft Garage",,Studio Hibari,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",2003
17727,Haitai Nanafa 2nd Season,TV,Original,13,Finished Airing,"Apr 6, 2013 to Jun 29, 2013",3 min. per ep.,G - All Ages,6.09,792,7113.0,6370,2520,1,Spring 2013,Ryukyu Asahi Broadcasting,,Passione,"Comedy, Supernatural",2013
29974,"Diabolik Lovers More,Blood",TV,Visual novel,12,Finished Airing,"Sep 24, 2015 to Dec 10, 2015",12 min. per ep.,R - 17+ (violence & profanity),6.09,27626,7106.0,1369,58339,359,Fall 2015,"Frontier Works, Diabolik Lovers MB Project",Sentai Filmworks,Zexcs,"Harem, School, Shoujo, Vampire",2015
9948,Music Up,TV,Unknown,52,Finished Airing,2000 to 2001,22 min. per ep.,PG-13 - Teens 13 or older,6.09,22,11356.0,11295,194,0,,,,,Music,
15043,Haitai Nanafa,TV,Original,13,Finished Airing,"Oct 6, 2012 to Dec 29, 2012",3 min. per ep.,G - All Ages,6.09,2413,7112.0,4175,7398,13,Fall 2012,Ryukyu Asahi Broadcasting,,Passione,"Comedy, Supernatural",2012
30386,Pikaia!,TV,Original,13,Finished Airing,"Apr 29, 2015 to Jul 30, 2015",15 min. per ep.,G - All Ages,6.09,59,7122.0,9052,658,0,Spring 2015,NHK,,"Production I.G, OLM","Drama, Kids, Slice of Life",2015
10241,Sekai Monoshiri Ryoko,TV,Unknown,1006,Finished Airing,"Oct 1, 1971 to Dec 31, 1974",5 min. per ep.,G - All Ages,6.09,67,7125.0,10849,244,0,Fall 1971,,,,Comedy,1971
8065,Karakuri Kengou Den Musashi Lord,TV,Original,50,Finished Airing,"Oct 3, 1990 to Sep 25, 1991",30 min. per ep.,PG - Children,6.09,43,10774.0,10567,282,0,Fall 1990,Bandai,,Studio Pierrot,"Action, Adventure, Mecha",1990
10706,Yasai no Yousei: N.Y.Salad 2nd Series,TV,Unknown,26,Finished Airing,"May 5, 2008 to Jun 9, 2008",5 min. per ep.,G - All Ages,6.09,23,12746.0,11935,151,0,Spring 2008,,,,Kids,2008
9978,Kyouryuu Tankentai Born Free,TV,Unknown,25,Finished Airing,"Oct 1, 1976 to Mar 25, 1977",24 min. per ep.,G - All Ages,6.08,77,7148.0,10084,369,1,Fall 1976,Tsuburaya Productions,,Sunrise,"Action, Sci-Fi",1976
1167,Samurai Gun,TV,Manga,12,Finished Airing,"Oct 4, 2004 to Dec 14, 2004",24 min. per ep.,R - 17+ (violence & profanity),6.08,1955,7157.0,4454,6276,8,Fall 2004,"Avex Entertainment, TV Asahi",ADV Films,Studio Egg,"Action, Historical, Seinen",2004
36797,gdMen,TV,Original,12,Finished Airing,"Jan 9, 2018 to Mar 27, 2018",8 min. per ep.,PG - Children,6.08,436,7138.0,7143,1749,4,Winter 2018,Tokyo MX,,Strawberry Meets Pictures,"Comedy, Fantasy",2018
2245,Seraphim Call,TV,Original,12,Finished Airing,"Oct 6, 1999 to Dec 22, 1999",23 min. per ep.,PG-13 - Teens 13 or older,6.08,724,7159.0,5988,2962,3,Fall 1999,"d-rights, TV Tokyo Music, Banpresto",Media Blasters,Sunrise,"Romance, Drama, Sci-Fi",1999
8041,Sennin Buraku,TV,4-koma manga,23,Finished Airing,"Sep 4, 1963 to Feb 23, 1964",15 min. per ep.,PG-13 - Teens 13 or older,6.08,39,12004.0,10192,345,1,Fall 1963,,,Eiken,"Comedy, Ecchi",1963
7247,Naked Wolves,TV,Original,52,Finished Airing,"Apr 6, 2009 to Mar 28, 2010",5 min. per ep.,PG - Children,6.08,92,7152.0,9828,421,0,Spring 2009,"Pony Canyon, Kyotoma",,,"Action, Kids, Sports, Comedy",2009
29507,Hamster Sam,TV,Unknown,4,Finished Airing,"Dec 7, 1998 to Jul 19, 1999",5 min. per ep.,PG - Children,6.08,12,10315.0,13471,77,0,Winter 1999,NHK,,,"Kids, Music",1999
546,Wind: A Breath of Heart (TV),TV,Visual novel,13,Finished Airing,"Jun 30, 2004 to Sep 22, 2004",12 min. per ep.,PG-13 - Teens 13 or older,6.08,3116,7162.0,3890,8735,5,Summer 2004,"Frontier Works, Rondo Robe",,Radix,"Drama, Romance, School, Supernatural",2004
22381,Nandaka Velonica,TV,Unknown,10,Finished Airing,"Mar 10, 2014 to Mar 21, 2014",10 min. per ep.,G - All Ages,6.08,314,7153.0,8566,860,4,Winter 2014,NHK,,Cyclone Graphics inc,"Comedy, Fantasy, Kids",2014
